Time,BidPrice,BidVolume,AskPrice,AskVolume,midpoint,BestBidPrice,BestAskPrice,bids_distance_0,asks_distance_0,bids_notional_0,bids_notional_1,bids_notional_2,bids_notional_3,bids_notional_4,bids_notional_5,bids_notional_6,bids_notional_7,bids_notional_8,bids_notional_9,bids_notional_10,bids_notional_11,bids_notional_12,bids_notional_13,bids_notional_14,asks_notional_0,asks_notional_1,asks_notional_2,asks_notional_3,asks_notional_4,asks_notional_5,asks_notional_6,asks_notional_7,asks_notional_8,asks_notional_9,asks_notional_10,asks_notional_11,asks_notional_12,asks_notional_13,asks_notional_14,spread
2024-08-11 03:51:46,61003.68,0.34199,61003.69,1.3024,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20862.6485232,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,79451.205856,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:46,61003.68,0.34199,61003.69,1.3024,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20862.6485232,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,79451.205856,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:46,61003.68,0.34199,61003.69,1.30236,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20862.6485232,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,79448.7657084,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:47,61003.68,0.34199,61003.69,1.30236,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20862.6485232,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,79448.7657084,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:47,61003.68,0.34199,61003.69,1.26308,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20862.6485232,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,77052.5407652,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:47,61003.68,0.34278,61003.69,1.25244,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20910.8414304,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,76403.4615036,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:48,61003.68,0.33982,61003.69,1.2417,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20730.2705376,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,75748.281873,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:48,61003.68,0.33982,61003.69,1.24532,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20730.2705376,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,75969.1152308,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:48,61003.68,0.33982,61003.69,1.24409,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20730.2705376,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,75894.0806921,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
2024-08-11 03:51:48,61003.68,0.33903,61003.69,1.23192,61003.685,61003.68,61003.69,0.004999999997380655,0.005000000004656613,20682.0776304,5874.6331979999995,19995.6682296,65.27307090000001,4608.764562,47.5820748,3147.1163954999997,10.370380800000001,3920.5985399999995,1481.1222472,8059.518179999999,31453.806409900004,20986.0777016,602.076909,6.100053,75151.6657848,1311.57955,21095.082918,1317.0720420000002,3599.23423,5472.0588,6714.7201863,8003.856000000001,19969.6778528,6714.9227151000005,5472.2382,21095.878258,51.2453172,19996.0480618,701.57475,0.010000000002037268
